Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-CTic_062-Ex1-2F-lcwgs-1-T.2	43.10892656795215	45.0	150.0	36.36363636363637	713311.0	
Hte-CTic_063-Ex1-3F-lcwgs-1-T.1	42.31823981467219	45.0	150.0	36.36363636363637	441419.0	
Hte-CTic_063-Ex1-3F-lcwgs-1-T.2	39.51356841383819	45.0	150.0	36.36363636363637	441419.0	
Hte-CTic_064-Ex1-4F-lcwgs-1-T.1	54.00689457052571	47.0	150.0	54.54545454545454	174050.0	
Hte-CTic_064-Ex1-4F-lcwgs-1-T.2	52.05860384946854	47.0	150.0	54.54545454545454	174050.0	
Hte-CTic_065-Ex1-5F-lcwgs-1-T.1	50.93495088095935	45.0	150.0	45.45454545454545	1097887.0	
Hte-CTic_065-Ex1-5F-lcwgs-1-T.2	49.03364270276826	45.0	150.0	36.36363636363637	1097887.0	
Hte-CTic_066-Ex1-6F-lcwgs-1-T.1	49.71771957291937	45.0	150.0	36.36363636363637	1032193.0	
Hte-CTic_066-Ex1-6F-lcwgs-1-T.2	46.78627939645145	45.0	150.0	36.36363636363637	1032193.0	
Hte-CTic_067-Ex1-7F-lcwgs-1-T.1	54.45014435531385	46.0	150.0	45.45454545454545	251019.0	
Hte-CTic_067-Ex1-7F-lcwgs-1-T.2	53.00545162777496	46.0	150.0	45.45454545454545	251019.0	
Hte-CTic_068-Ex1-8E-lcwgs-1-T.1	71.88699806821518	47.0	150.0	54.54545454545454	695917.0	
Hte-CTic_068-Ex1-8E-lcwgs-1-T.2	69.08776412291077	48.0	150.0	45.45454545454545	695917.0	
Hte-CTic_073-Ex1-1G-lcwgs-1-T.1	92.28531847910689	50.0	150.0	36.36363636363637	688648.0	
Hte-CTic_073-Ex1-1G-lcwgs-1-T.2	89.85040252785167	50.0	150.0	45.45454545454545	688648.0	
Hte-CTic_074-Ex1-2G-lcwgs-1-T.1	42.87803425689166	46.0	150.0	36.36363636363637	114196.0	
Hte-CTic_074-Ex1-2G-lcwgs-1-T.2	40.93225682160496	46.0	150.0	36.36363636363637	114196.0	
Hte-CTic_075-Ex1-3G-lcwgs-1-T.1	36.28814338570218	44.0	150.0	36.36363636363637	597628.0	
Hte-CTic_075-Ex1-3G-lcwgs-1-T.2	34.35113763131453	44.0	150.0	36.36363636363637	597628.0	
Hte-CTic_076-Ex1-4G-lcwgs-1-T.1	62.6688956719369	47.0	150.0	54.54545454545454	536981.0	
Hte-CTic_076-Ex1-4G-lcwgs-1-T.2	60.27229122134692	47.0	150.0	54.54545454545454	536981.0	
Hte-CTic_077-Ex1-5G-lcwgs-1-T.1	62.573213414357234	47.0	150.0	54.54545454545454	633019.0	
Hte-CTic_077-Ex1-5G-lcwgs-1-T.2	58.86135336529239	47.0	150.0	54.54545454545454	633019.0	
Hte-CTic_078-Ex1-6G-lcwgs-1-T.1	48.39140589545706	46.0	150.0	36.36363636363637	687668.0	
Hte-CTic_078-Ex1-6G-lcwgs-1-T.2	44.2683067370506	46.0	150.0	36.36363636363637	687668.0	
Hte-CTic_079-Ex1-7G-lcwgs-1-T.1	51.99784950365776	46.0	150.0	54.54545454545454	210482.0	
Hte-CTic_079-Ex1-7G-lcwgs-1-T.2	50.439544194555246	46.0	150.0	54.54545454545454	210482.0	
Hte-CTic_080-Ex1-8F-lcwgs-1-T.1	73.82425328701913	48.0	150.0	54.54545454545454	632600.0	
Hte-CTic_080-Ex1-8F-lcwgs-1-T.2	70.02246429277162	48.0	150.0	54.54545454545454	632600.0	
Hte-CTic_085-Ex1-1H-lcwgs-1-T.1	33.01232665639445	46.0	150.0	36.36363636363637	49324.0	
Hte-CTic_085-Ex1-1H-lcwgs-1-T.2	31.19576676668558	46.0	150.0	36.36363636363637	49324.0	
Hte-CTic_086-Ex1-2H-lcwgs-1-T.1	51.91131961905388	46.0	150.0	45.45454545454545	393964.0	
Hte-CTic_086-Ex1-2H-lcwgs-1-T.2	49.16630719447059	46.0	150.0	36.36363636363637	393964.0	
Hte-CTic_087-Ex1-3H-lcwgs-1-T.1	53.082012990954894	47.0	150.0	54.54545454545454	164730.0	
Hte-CTic_087-Ex1-3H-lcwgs-1-T.2	51.31670005463486	47.0	150.0	54.54545454545454	164730.0	
Hte-CTic_088-Ex1-4H-lcwgs-1-T.1	45.79736926800052	45.0	150.0	36.36363636363637	569142.0	
Hte-CTic_088-Ex1-4H-lcwgs-1-T.2	43.75608458774507	45.0	150.0	36.36363636363637	569142.0	
Hte-CTic_089-Ex1-5H-lcwgs-1-T.1	59.608658323899775	47.0	150.0	54.54545454545454	670687.0	
Hte-CTic_089-Ex1-5H-lcwgs-1-T.2	57.68755562021979	47.0	150.0	54.54545454545454	670687.0	
Hte-CTic_090-Ex1-6H-lcwgs-1-T.1	41.737204451996334	45.0	150.0	36.36363636363637	854564.0	
Hte-CTic_090-Ex1-6H-lcwgs-1-T.2	39.946920479053496	45.0	150.0	36.36363636363637	854564.0	
Hte-CTic_092-Ex1-8G-lcwgs-1-T.1	57.146799340491995	46.0	150.0	54.54545454545454	554648.0	
Hte-CTic_092-Ex1-8G-lcwgs-1-T.2	54.99028040026263	46.0	150.0	54.54545454545454	554648.0	
multiqc						0
